Reporting Year,Licence Profile,Waste Source,Waste Action,List of Waste Code,Low Code Description,Respondent Waste Description,Accepted Waste Quantity,Accepted waste quantity from abroad,Accepted Waste Quantity from Ireland,On Site Waste Treatment Type,Waste Quantity Tonnes per Year,Next Destination Waste Treatment Type,Final Destination Abroad,Final Destination Waste Treatment Type
2022,Ballaghaderreen Landfill - W0059,Accepted,Transferred,20 03 01 A,Municipal mixed residual  household,residual household,,,,,64.68,,No,"D01 - Deposit into or onto land (e.g. landfill, etc.)"
2022,Ballaghaderreen Landfill - W0059,Accepted,Transferred,20 03 07 A,Bulky waste household,Bulky waste household,,,,,1.64,,No,R05 - Preparing for reuse of inorganic materials
2022,Ballaghaderreen Landfill - W0059,Accepted,Transferred,20 03 07 A,Bulky waste household,Bulky waste household,,,,,11.45,,No,R05 - Preparing for reuse of inorganic materials
2022,Ballaghveny Landfill - W0078,Waste Accepted Landfill,Waste Accepted Landfill,10 01 15,"bottom ash, slag and boiler dust from co-incineration other than those mentioned in 10 01 14",Ash,1513.64,0.0,1513.64,"D01 - Deposit into or onto land (e.g. landfill, etc.)",,,,
2022,Ballaghveny Landfill - W0078,Waste Accepted Landfill,Waste Accepted Landfill,17 05 04,soil and stones other than those mentioned in 17 05 03,Non hazardous Soil and Stone,15606.02,0.0,15606.02,"D01 - Deposit into or onto land (e.g. landfill, etc.)",,,,
2022,Ballaghveny Landfill - W0078,Waste Accepted Landfill,Waste Accepted Landfill,17 05 04,soil and stones other than those mentioned in 17 05 03,Non Hazardous Soil and Stone,4536.56,0.0,4536.56,"D01 - Deposit into or onto land (e.g. landfill, etc.)",,,,
2022,Ballaghveny Landfill - W0078,Waste Accepted Landfill,Waste Accepted Landfill,17 05 04,soil and stones other than those mentioned in 17 05 03,Non hazardous Soil and Stone,3366.54,0.0,3366.54,"D01 - Deposit into or onto land (e.g. landfill, etc.)",,,,
2022,Ballaghveny Landfill - W0078,Waste Accepted Landfill,Waste Accepted Landfill,17 05 04,soil and stones other than those mentioned in 17 05 03,Non hazardous Soil and Stone ,7551.76,0.0,7551.76,"D01 - Deposit into or onto land (e.g. landfill, etc.)",,,,
2022,Ballaghveny Landfill - W0078,Waste Accepted Landfill,Waste Accepted Landfill,19 05 99,wastes not otherwise specified,Stabilised compost from illegal waste site at Rathcabbin,15879.49,0.0,15879.49,"D01 - Deposit into or onto land (e.g. landfill, etc.)",,,,
2022,Ballaghveny Landfill - W0078,Waste Accepted Landfill,Waste Accepted Landfill,19 13 02,solid wastes from soil remediation other than those mentioned in 19 13 01,Remediated soil,498.3,0.0,498.3,"D01 - Deposit into or onto land (e.g. landfill, etc.)",,,,
2022,Ballymount Baling Station - W0003,Waste Accepted,Waste Accepted,13 02 04*,"mineral-based chlorinated engine, gear and lubricating oils",As Above,40.88,0.0,40.88,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,Ballymount Baling Station - W0003,Accepted,Transferred,13 02 04*,"mineral-based chlorinated engine, gear and lubricating oils",As above,,,,,40.88,,No,R09 - Oil re-refining or other reuses of oil
2022,Ballymount Baling Station - W0003,Waste Accepted,Waste Accepted,15 01 01,paper and cardboard packaging,As above,369.92,0.0,369.92,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,Ballymount Baling Station - W0003,Accepted,Transferred,15 01 01,paper and cardboard packaging,As above,,,,,369.92,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2022,Ballymount Baling Station - W0003,Waste Accepted,Waste Accepted,15 01 02,plastic packaging,As above,29.68,0.0,29.68,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,Ballymount Baling Station - W0003,Accepted,Transferred,15 01 02,plastic packaging,As above,,,,,29.68,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2022,Ballymount Baling Station - W0003,Waste Accepted,Waste Accepted,15 01 04,metallic packaging,As above,2.88,0.0,2.88,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,Ballymount Baling Station - W0003,Accepted,Transferred,15 01 04,metallic packaging,As above,,,,,0.8,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2022,Ballymount Baling Station - W0003,Accepted,Transferred,15 01 04,metallic packaging,As above,,,,,2.08,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2022,Ballymount Baling Station - W0003,Waste Accepted,Waste Accepted,15 01 07,glass packaging,As above,122.44,0.0,122.44,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,Ballymount Baling Station - W0003,Accepted,Transferred,15 01 07,glass packaging,As above,,,,,122.44,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2022,Ballymount Baling Station - W0003,Waste Accepted,Waste Accepted,15 01 09,textile packaging,As above,78.44,0.0,78.44,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,Ballymount Baling Station - W0003,Accepted,Transferred,15 01 09,textile packaging,As above,,,,,18.46,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2022,Ballymount Baling Station - W0003,Accepted,Transferred,15 01 09,textile packaging,As above,,,,,59.98,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2022,Ballymount Baling Station - W0003,Waste Accepted,Waste Accepted,16 02 13* C,"Non-Municipal waste TVs and monitors, flat screens",As above,98.0,0.0,98.0,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,Ballymount Baling Station - W0003,Accepted,Transferred,16 02 13* C,"Non-Municipal waste TVs and monitors, flat screens",As above,,,,,98.0,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),No,
2022,Ballymount Baling Station - W0003,Waste Accepted,Waste Accepted,16 05 04*,gases in pressure containers (including halons) containing hazardous substances,As above ,5.7,0.0,5.7,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,Ballymount Baling Station - W0003,Accepted,Transferred,16 05 04*,gases in pressure containers (including halons) containing hazardous substances,As above,,,,,0.1,,No,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2022,Ballymount Baling Station - W0003,Accepted,Transferred,16 05 04*,gases in pressure containers (including halons) containing hazardous substances,As above,,,,,5.6,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),No,
2022,Ballymount Baling Station - W0003,Waste Accepted,Waste Accepted,16 06 01*,lead batteries,As above,9.84,0.0,9.84,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,Ballymount Baling Station - W0003,Accepted,Transferred,16 06 01*,lead batteries,As above,,,,,9.84,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),No,
2022,Ballymount Baling Station - W0003,Waste Accepted,Waste Accepted,16 06 04,alkaline batteries (except 16 06 03),As above,6.34,0.0,6.34,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,Ballymount Baling Station - W0003,Accepted,Transferred,16 06 04,alkaline batteries (except 16 06 03),As above,,,,,6.34,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2022,Ballymount Baling Station - W0003,Waste Accepted,Waste Accepted,17 08 02,gypsum-based construction materials other than those mentioned in 17 08 01,As above,131.38,0.0,131.38,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,Ballymount Baling Station - W0003,Accepted,Transferred,17 08 02,gypsum-based construction materials other than those mentioned in 17 08 01,As above,,,,,131.38,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2022,Ballymount Baling Station - W0003,Waste Accepted,Waste Accepted,17 09 04,"mixed construction and demolition wastes other than those mentioned in 17 09 01, 17 09 02 and 17 09 03",As above,4213.34,0.0,4213.34,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,Ballymount Baling Station - W0003,Accepted,Transferred,17 09 04,"mixed construction and demolition wastes other than those mentioned in 17 09 01, 17 09 02 and 17 09 03",As above,,,,,4213.34,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2022,Ballymount Baling Station - W0003,Waste Accepted,Waste Accepted,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,As above,521.28,0.0,521.28,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,,,
2022,Ballymount Baling Station - W0003,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,As above,,,,,61085.52,R01 - Incineration plant (use as fuel) - non-hazardous waste,,
2022,Ballymount Baling Station - W0003,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,As Above,,,,,170.22,R12 - Production of fuel from waste incl SRF and RDF,,
2022,Ballymount Baling Station - W0003,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,Fines,,,,,13867.56,R03 - Composting (aerobic),,
2022,Ballymount Baling Station - W0003,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,Fines,,,,,53.28,,No,R03 - Anaerobic digestion
2022,Ballymount Baling Station - W0003,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,As above,,,,,3571.92,,No,R01 - Incineration plant (use as fuel) - non-hazardous waste
2022,Ballymount Baling Station - W0003,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,As above,,,,,5536.62,,No,"D01 - Deposit into or onto land (e.g. landfill, etc.)"
2022,Ballymount Baling Station - W0003,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,Organic Fines,,,,,1003.78,R03 - Composting (aerobic),,
2022,Ballymount Baling Station - W0003,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,As above,,,,,188.58,R12 - Production of fuel from waste incl SRF and RDF,,
2022,Ballymount Baling Station - W0003,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,As above,,,,,2074.64,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2022,Ballymount Baling Station - W0003,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,Organic Fines,,,,,155.28,,No,"D01 - Deposit into or onto land (e.g. landfill, etc.)"
