Reporting Year,Licence Profile,Waste Source,Waste Action,List of Waste Code,Low Code Description,Respondent Waste Description,Accepted Waste Quantity,Accepted waste quantity from abroad,Accepted Waste Quantity from Ireland,On Site Waste Treatment Type,Waste Quantity Tonnes per Year,Next Destination Waste Treatment Type,Final Destination Abroad,Final Destination Waste Treatment Type
2023,Ballymount Baling Station - W0003,Accepted,Transferred,13 02 04*,"mineral-based chlorinated engine, gear and lubricating oils",Oil's and lubricants  left by the public at the civic amenity,,,,,42.66,,No,R09 - Oil re-refining or other reuses of oil
2023,Ballymount Baling Station - W0003,Waste Accepted,Waste Accepted,15 01 01,paper and cardboard packaging,Paper and cardboard Packaging left at the civic amenity,396.36,0.0,396.36,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,Ballymount Baling Station - W0003,Accepted,Transferred,15 01 01,paper and cardboard packaging,Paper and cardboard Packaging left at the civic amenity,,,,,396.36,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2023,Ballymount Baling Station - W0003,Waste Accepted,Waste Accepted,15 01 02,plastic packaging,"Soft Plastic Wrapping, Bottles and Polystryene",31.82,0.0,31.82,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,Ballymount Baling Station - W0003,Accepted,Transferred,15 01 02,plastic packaging,"Soft Plastic Wrapping, Bottles",,,,,30.14,R12 - Depollution or dismantling of waste vehicles incl end-of-life vehicles,,
2023,Ballymount Baling Station - W0003,Accepted,Transferred,15 01 02,plastic packaging,Polystryene,,,,,1.68,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2023,Ballymount Baling Station - W0003,Waste Accepted,Waste Accepted,15 01 04,metallic packaging,Aluminum Cans,3.08,0.0,3.08,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,Ballymount Baling Station - W0003,Accepted,Transferred,15 01 04,metallic packaging,Aluminum Cans,,,,,2.58,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2023,Ballymount Baling Station - W0003,Accepted,Transferred,15 01 04,metallic packaging,Aluminum Cans,,,,,0.5,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2023,Ballymount Baling Station - W0003,Waste Accepted,Waste Accepted,15 01 07,glass packaging,Glass Bottles,115.34,0.0,115.34,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,Ballymount Baling Station - W0003,Accepted,Transferred,15 01 07,glass packaging,Glass Bottles,,,,,115.34,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2023,Ballymount Baling Station - W0003,Waste Accepted,Waste Accepted,15 01 09,textile packaging,"Clothes, blankets, fabrics",84.46,0.0,84.46,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,Ballymount Baling Station - W0003,Accepted,Transferred,15 01 09,textile packaging,"Clothes, blankets, fabrics",,,,,13.5,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2023,Ballymount Baling Station - W0003,Accepted,Transferred,15 01 09,textile packaging,"Clothes, blankets, fabrics",,,,,10.9,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2023,Ballymount Baling Station - W0003,Accepted,Transferred,15 01 09,textile packaging,"Clothes, blankets, fabrics",,,,,60.06,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2023,Ballymount Baling Station - W0003,Waste Accepted,Waste Accepted,16 02 13* C,"Non-Municipal waste TVs and monitors, flat screens",Monitors,89.84,0.0,89.84,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,Ballymount Baling Station - W0003,Accepted,Transferred,16 02 13* C,"Non-Municipal waste TVs and monitors, flat screens",Monitors,,,,,89.84,R12 - Depollution or dismantling of waste vehicles incl end-of-life vehicles,No,
2023,Ballymount Baling Station - W0003,Waste Accepted,Waste Accepted,16 05 04*,gases in pressure containers (including halons) containing hazardous substances,Aerosol Cans and Calor Gas Bottles,10.88,0.0,10.88,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,Ballymount Baling Station - W0003,Accepted,Transferred,16 05 04*,gases in pressure containers (including halons) containing hazardous substances,Calor Gas Bottles,,,,,10.34,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),No,
2023,Ballymount Baling Station - W0003,Accepted,Transferred,16 05 04*,gases in pressure containers (including halons) containing hazardous substances,Aerosol Cans,,,,,0.54,R12 - Depollution or dismantling of waste vehicles incl end-of-life vehicles,No,
2023,Ballymount Baling Station - W0003,Waste Accepted,Waste Accepted,16 06 01*,lead batteries,Lead Batteries,9.78,0.0,9.78,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,Ballymount Baling Station - W0003,Accepted,Transferred,16 06 01*,lead batteries,Lead Batteries,,,,,9.78,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),No,
2023,Ballymount Baling Station - W0003,Waste Accepted,Waste Accepted,16 06 04,alkaline batteries (except 16 06 03),Alkaline batteries,10.34,0.0,10.34,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,Ballymount Baling Station - W0003,Accepted,Transferred,16 06 04,alkaline batteries (except 16 06 03),Alkaline batteries,,,,,10.34,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2023,Ballymount Baling Station - W0003,Waste Accepted,Waste Accepted,17 08 02,gypsum-based construction materials other than those mentioned in 17 08 01,Plasterboard,156.64,0.0,156.64,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,Ballymount Baling Station - W0003,Accepted,Transferred,17 08 02,gypsum-based construction materials other than those mentioned in 17 08 01,Plasterboard,,,,,156.64,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2023,Ballymount Baling Station - W0003,Waste Accepted,Waste Accepted,17 09 04,"mixed construction and demolition wastes other than those mentioned in 17 09 01, 17 09 02 and 17 09 03",Household DIY ,4989.33,0.0,4989.33,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,Ballymount Baling Station - W0003,Accepted,Transferred,17 09 04,"mixed construction and demolition wastes other than those mentioned in 17 09 01, 17 09 02 and 17 09 03",Household DIY,,,,,4989.33,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2023,Ballymount Baling Station - W0003,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,MSW Mixed,,,,,5415.88,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2023,Ballymount Baling Station - W0003,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,Organic Fines,,,,,14223.92,R03 - Composting (aerobic),,
2023,Ballymount Baling Station - W0003,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,Organic Fines,,,,,3383.7,R03 - Composting (aerobic),,
2023,Ballymount Baling Station - W0003,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,Organic Fines,,,,,53.02,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2023,Ballymount Baling Station - W0003,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,Organic Fines,,,,,192.26,R03 - Composting (aerobic),,
2023,Ballymount Baling Station - W0003,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,C&I Lights,,,,,404.4,R12 - Production of fuel from waste incl SRF and RDF,,
2023,Ballymount Baling Station - W0003,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,DMR Grade 2,,,,,40.9,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2023,Ballymount Baling Station - W0003,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,DMR Grade 2,,,,,619.12,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2023,Ballymount Baling Station - W0003,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,MSW Mixed,,,,,15046.24,,No,R01 - Incineration plant (use as fuel) - non-hazardous waste
2023,Ballymount Baling Station - W0003,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,MSW Mixed ,,,,,371.56,,No,"D01 - Deposit into or onto land (e.g. landfill, etc.)"
2023,Ballymount Baling Station - W0003,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,MSW Mixed,,,,,106.8,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2023,Ballymount Baling Station - W0003,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,MSW Mixed,,,,,90241.16,,No,R01 - Incineration plant (use as fuel) - non-hazardous waste
2023,Ballymount Baling Station - W0003,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,MSW Mixed,,,,,5208.56,,No,"D01 - Deposit into or onto land (e.g. landfill, etc.)"
2023,Ballymount Baling Station - W0003,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,MSW Mixed,,,,,182.34,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2023,Ballymount Baling Station - W0003,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,MSW Mixed,,,,,1095.56,,No,"D01 - Deposit into or onto land (e.g. landfill, etc.)"
2023,Ballymount Baling Station - W0003,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,MSW Mixed,,,,,1567.9,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2023,Ballymount Baling Station - W0003,Waste Accepted,Waste Accepted,20 01 01,paper and cardboard,Paper,198.1,0.0,198.1,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,Ballymount Baling Station - W0003,Accepted,Transferred,20 01 01,paper and cardboard,Paper,,,,,198.1,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2023,Ballymount Baling Station - W0003,Waste Accepted,Waste Accepted,20 01 21*,Household waste fluorescent lamps and other mercury containing waste,Household waste fluorescent lamps,0.54,0.0,0.54,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,Ballymount Baling Station - W0003,Accepted,Transferred,20 01 21*,Household waste fluorescent lamps and other mercury containing waste,Household waste fluorescent lamps,,,,,0.54,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),No,
