Reporting Year,Licence Profile,Waste Source,Waste Action,List of Waste Code,Low Code Description,Respondent Waste Description,Accepted Waste Quantity,Accepted waste quantity from abroad,Accepted Waste Quantity from Ireland,On Site Waste Treatment Type,Waste Quantity Tonnes per Year,Next Destination Waste Treatment Type,Final Destination Abroad,Final Destination Waste Treatment Type
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,15 01 02,plastic packaging,na,,,,,88.36,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,15 01 02,plastic packaging,na,,,,,26.28,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Waste Accepted,Waste Accepted,15 01 03,wooden packaging,na,109.76,0.0,109.76,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,,,
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,15 01 03,wooden packaging,na,,,,,53.3,,No,R03 - Other recycling or reclamation of organic substances which are not used as solvents (to end-of-waste)
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Waste Accepted,Waste Accepted,15 01 05,composite packaging,na,13.48,0.0,13.48,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,,,
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Waste Accepted,Waste Accepted,15 01 07,glass packaging,na,253.5,0.0,253.5,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,,,
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,17 01 01,Concrete,na,,,,,220.84,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Waste Accepted,Waste Accepted,17 01 02,Bricks,na,20.32,0.0,20.32,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,,,
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,17 01 02,Bricks,na,,,,,1428.24,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,17 01 02,Bricks,na,,,,,503.06,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Waste Accepted,Waste Accepted,17 01 07,"mixtures of concrete, bricks, tiles and ceramics other than those mentioned in 17 01 06",na,1.56,0.0,1.56,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,,,
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Waste Accepted,Waste Accepted,17 02 03,Plastic,na,313.52,0.0,313.52,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,,,
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Waste Accepted,Waste Accepted,17 04 05,iron and steel,na,3.98,0.0,3.98,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,,,
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Waste Accepted,Waste Accepted,17 04 06,Tin,na,16.38,0.0,16.38,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,,,
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Waste Accepted,Waste Accepted,17 05 04,soil and stones other than those mentioned in 17 05 03,na,76.58,0.0,76.58,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,,,
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,17 05 04,soil and stones other than those mentioned in 17 05 03,na,,,,,669.12,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Waste Accepted,Waste Accepted,17 09 04,"mixed construction and demolition wastes other than those mentioned in 17 09 01, 17 09 02 and 17 09 03",na,2413.63,0.0,2413.63,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,,,
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,17 09 04,"mixed construction and demolition wastes other than those mentioned in 17 09 01, 17 09 02 and 17 09 03",na,,,,,27.22,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,17 09 04,"mixed construction and demolition wastes other than those mentioned in 17 09 01, 17 09 02 and 17 09 03",na,,,,,2659.98,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Waste Accepted,Waste Accepted,19 08 01,Screenings,na,1.86,0.0,1.86,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,,,
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,19 12 02,ferrous metal,na,,,,,147.94,R04 - Preparing for reuse of metal and metal compounds,,
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,19 12 03,non-ferrous metal,na,,,,,152.2,R04 - Preparing for reuse of metal and metal compounds,,
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,19 12 07,wood other than that mentioned in 19 12 06,na,,,,,1456.54,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,19 12 07,wood other than that mentioned in 19 12 06,na,,,,,396.56,,No,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Waste Accepted,Waste Accepted,19 12 10,combustible waste (refuse derived fuel),na,570.0,0.0,570.0,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,,,
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Waste Accepted,Waste Accepted,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,na,1879.33,0.0,1879.33,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,,,
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,na,,,,,15229.87,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,na,,,,,37.18,,Yes,R01 - Incineration plant (use as fuel) - non-hazardous waste
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,na,,,,,110.02,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,na,,,,,79.02,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,na,,,,,35160.02,,No,R01 - Incineration plant (use as fuel) - non-hazardous waste
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,na,,,,,15374.39,,Yes,R01 - Incineration plant (use as fuel) - non-hazardous waste
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,na,,,,,83.64,,No,R03 - Composting (aerobic)
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,na,,,,,16881.14,,No,R03 - Composting (aerobic)
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,na,,,,,1853.22,,No,R03 - Composting (aerobic)
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,na,,,,,39.42,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,na,,,,,3053.52,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,na,,,,,365.68,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,na,,,,,5531.8,,Yes,R01 - Incineration plant (use as fuel) - non-hazardous waste
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Waste Accepted,Waste Accepted,20 01 01,paper and cardboard,na,1878.56,0.0,1878.56,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,,,
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,20 01 01,paper and cardboard,na,,,,,100.54,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,20 01 01,paper and cardboard,Paper,,,,,887.0,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,20 01 01,paper and cardboard,Paper,,,,,341.0,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,20 01 01,paper and cardboard,na,,,,,61.4,,No,R03 - Other recycling or reclamation of organic substances which are not used as solvents (to end-of-waste)
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,20 01 01,paper and cardboard,na,,,,,24.92,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,20 01 01,paper and cardboard,na,,,,,74.92,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,20 01 01,paper and cardboard,na,,,,,146.54,,Yes,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)"
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,20 01 01,paper and cardboard,na,,,,,26.98,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Waste Accepted,Waste Accepted,20 01 02,Glass,na,235.02,0.0,235.02,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,,,
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,20 01 02,Glass,na,,,,,952.9,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Waste Accepted,Waste Accepted,20 01 08 B,Non-household biodegradable kitchen & canteen waste,na,11508.48,0.0,11508.48,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,,,
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,20 01 08 B,Non-household biodegradable kitchen & canteen waste,na,,,,,221.52,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,20 01 08 B,Non-household biodegradable kitchen & canteen waste,na,,,,,19.58,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
